frame,label
0,Downtime
1,Downtime
2,Downtime
3,Downtime
4,Downtime
5,Downtime
6,Downtime
7,Downtime
8,Downtime
9,Downtime
10,Downtime
11,Downtime
12,Downtime
13,Downtime
14,Downtime
15,Downtime
16,Downtime
17,Downtime
18,Downtime
19,Downtime
20,Downtime
21,Downtime
22,Downtime
23,Downtime
24,Downtime
25,Downtime
26,Downtime
27,Downtime
28,Downtime
29,Downtime
30,Downtime
31,Downtime
32,Downtime
33,Downtime
34,Downtime
35,Downtime
36,Downtime
37,Downtime
38,Downtime
39,Downtime
40,Downtime
41,Downtime
42,Downtime
43,Downtime
44,Downtime
45,Downtime
46,Downtime
47,Downtime
48,Downtime
49,Downtime
50,Downtime
51,Rally
52,Rally
53,Rally
54,Rally
55,Rally
56,Rally
57,Rally
58,Rally
59,Rally
60,Rally
61,Rally
62,Rally
63,Rally
64,Rally
65,Rally
66,Rally
67,Rally
68,Rally
69,Rally
70,Rally
71,Rally
72,Rally
73,Rally
74,Rally
75,Rally
76,Rally
77,Rally
78,Rally
79,Rally
80,Rally
81,Rally
82,Rally
83,Rally
84,Rally
85,Rally
86,Rally
87,Rally
88,Rally
89,Rally
90,Rally
91,Rally
92,Rally
93,Rally
94,Rally
95,Rally
96,Rally
97,Rally
98,Rally
99,Rally
100,Rally
101,Rally
102,Rally
103,Rally
104,Rally
105,Rally
106,Rally
107,Rally
108,Rally
109,Rally
110,Rally
111,Rally
112,Rally
113,Rally
114,Rally
115,Rally
116,Rally
117,Rally
118,Rally
119,Rally
120,Rally
121,Rally
122,Rally
123,Rally
124,Rally
125,Rally
126,Rally
127,Rally
128,Rally
129,Rally
130,Rally
131,Rally
132,Rally
133,Rally
134,Rally
135,Rally
136,Rally
137,Rally
138,Rally
139,Rally
140,Rally
141,Rally
142,Rally
143,Rally
144,Rally
145,Rally
146,Rally
147,Rally
148,Rally
149,Rally
150,Rally
151,Rally
152,Rally
153,Rally
154,Rally
155,Rally
156,Rally
157,Rally
158,Downtime
159,Downtime
160,Downtime
161,Downtime
162,Downtime
163,Downtime
164,Downtime
165,Downtime
166,Downtime
167,Downtime
168,Downtime
169,Downtime
170,Downtime
171,Downtime
172,Downtime
173,Downtime
174,Downtime
175,Downtime
176,Downtime
177,Downtime
178,Downtime
179,Downtime
180,Downtime
181,Downtime
182,Downtime
183,Downtime
184,Downtime
185,Downtime
186,Downtime
187,Downtime
188,Downtime
189,Downtime
190,Downtime
191,Downtime
192,Downtime
193,Downtime
194,Downtime
195,Downtime
196,Downtime
197,Downtime
198,Downtime
199,Downtime
200,Downtime
201,Downtime
202,Downtime
203,Downtime
204,Downtime
205,Downtime
206,Downtime
207,Downtime
208,Downtime
209,Downtime
210,Downtime
211,Downtime
212,Downtime
213,Downtime
214,Downtime
215,Downtime
216,Downtime
217,Downtime
218,Downtime
219,Downtime
220,Downtime
221,Downtime
222,Downtime
223,Downtime
224,Downtime
225,Downtime
226,Downtime
227,Downtime
228,Downtime
229,Downtime
230,Downtime
231,Downtime
232,Downtime
233,Downtime
234,Downtime
235,Downtime
236,Downtime
237,Downtime
238,Downtime
239,Downtime
240,Downtime
241,Downtime
242,Downtime
243,Downtime
244,Downtime
245,Downtime
246,Downtime
247,Downtime
248,Downtime
249,Downtime
250,Downtime
251,Downtime
252,Downtime
253,Downtime
254,Downtime
255,Downtime
256,Downtime
257,Downtime
258,Downtime
259,Downtime
260,Downtime
261,Downtime
262,Downtime
263,Downtime
264,Downtime
265,Downtime
266,Downtime
267,Downtime
268,Downtime
269,Downtime
270,Downtime
271,Downtime
272,Downtime
273,Downtime
274,Downtime
275,Downtime
276,Downtime
277,Downtime
278,Downtime
279,Downtime
280,Downtime
281,Downtime
282,Downtime
283,Downtime
284,Downtime
285,Downtime
286,Downtime
287,Downtime
288,Downtime
289,Downtime
290,Downtime
291,Downtime
292,Downtime
293,Downtime
294,Downtime
295,Downtime
296,Downtime
297,Downtime
298,Downtime
299,Downtime
300,Downtime
301,Downtime
302,Downtime
303,Downtime
304,Downtime
305,Downtime
306,Downtime
307,Downtime
308,Downtime
309,Downtime
310,Downtime
311,Downtime
312,Downtime
313,Downtime
314,Downtime
315,Downtime
316,Downtime
317,Downtime
318,Downtime
319,Downtime
320,Downtime
321,Downtime
322,Downtime
323,Downtime
324,Downtime
325,Downtime
326,Downtime
327,Downtime
328,Downtime
329,Downtime
330,Downtime
331,Downtime
332,Downtime
333,Downtime
334,Downtime
335,Downtime
336,Downtime
337,Downtime
338,Downtime
339,Downtime
340,Downtime
341,Downtime
342,Downtime
343,Downtime
344,Downtime
345,Downtime
346,Downtime
347,Downtime
348,Downtime
349,Downtime
350,Downtime
351,Downtime
352,Downtime
353,Downtime
354,Downtime
355,Downtime
356,Downtime
357,Downtime
358,Downtime
359,Downtime
360,Downtime
361,Downtime
362,Downtime
363,Downtime
364,Downtime
365,Downtime
366,Downtime
367,Downtime
368,Downtime
369,Downtime
370,Downtime
371,Downtime
372,Downtime
373,Downtime
374,Downtime
375,Downtime
376,Downtime
377,Downtime
378,Downtime
379,Downtime
380,Downtime
381,Downtime
382,Downtime
383,Downtime
384,Downtime
385,Downtime
386,Downtime
387,Downtime
388,Downtime
389,Downtime
390,Downtime
391,Downtime
392,Downtime
393,Downtime
394,Downtime
395,Downtime
396,Downtime
397,Downtime
398,Downtime
399,Downtime
400,Downtime
401,Downtime
402,Downtime
403,Downtime
404,Downtime
405,Downtime
406,Downtime
407,Downtime
408,Downtime
409,Downtime
410,Downtime
411,Downtime
412,Downtime
413,Downtime
414,Downtime
415,Downtime
416,Downtime
417,Downtime
418,Downtime
419,Downtime
420,Downtime
421,Downtime
422,Downtime
423,Downtime
424,Downtime
425,Downtime
426,Downtime
427,Downtime
428,Downtime
429,Downtime
430,Downtime
431,Downtime
432,Downtime
433,Downtime
434,Downtime
435,Downtime
436,Downtime
437,Downtime
438,Downtime
439,Downtime
440,Downtime
441,Downtime
442,Downtime
443,Downtime
444,Downtime
445,Downtime
446,Downtime
447,Downtime
448,Rally
449,Rally
450,Rally
451,Rally
452,Rally
453,Rally
454,Rally
455,Rally
456,Rally
457,Rally
458,Rally
459,Rally
460,Rally
461,Rally
462,Rally
463,Rally
464,Rally
465,Rally
466,Rally
467,Rally
468,Rally
469,Rally
470,Rally
471,Rally
472,Rally
473,Rally
474,Rally
475,Rally
476,Rally
477,Rally
478,Rally
479,Rally
480,Rally
481,Rally
482,Rally
483,Rally
484,Rally
485,Rally
486,Rally
487,Rally
488,Rally
489,Rally
490,Rally
491,Rally
492,Rally
493,Rally
494,Rally
495,Rally
496,Rally
497,Rally
498,Rally
499,Rally
500,Rally
501,Rally
502,Rally
503,Rally
504,Rally
505,Rally
506,Rally
507,Rally
508,Rally
509,Rally
510,Rally
511,Rally
512,Rally
513,Rally
514,Rally
515,Rally
516,Rally
517,Rally
518,Rally
519,Rally
520,Rally
521,Rally
522,Rally
523,Rally
524,Rally
525,Rally
526,Rally
527,Rally
528,Rally
529,Rally
530,Rally
531,Rally
532,Rally
533,Rally
534,Rally
535,Rally
536,Rally
537,Rally
538,Rally
539,Rally
540,Rally
541,Rally
542,Rally
543,Rally
544,Rally
545,Rally
546,Rally
547,Rally
548,Rally
549,Rally
550,Rally
551,Rally
552,Rally
553,Rally
554,Rally
555,Rally
556,Rally
557,Rally
558,Rally
559,Rally
560,Rally
561,Rally
562,Rally
563,Rally
564,Rally
565,Rally
566,Rally
567,Rally
568,Rally
569,Rally
570,Rally
571,Rally
572,Rally
573,Rally
574,Rally
575,Rally
576,Rally
577,Rally
578,Rally
579,Rally
580,Rally
581,Rally
582,Rally
583,Rally
584,Rally
585,Rally
586,Rally
587,Rally
588,Rally
589,Rally
590,Rally
591,Rally
592,Rally
593,Rally
594,Rally
595,Rally
596,Rally
597,Rally
598,Rally
599,Rally
600,Rally
601,Rally
602,Rally
603,Rally
604,Rally
605,Rally
606,Rally
607,Rally
608,Rally
609,Rally
610,Rally
611,Rally
612,Rally
613,Rally
614,Rally
615,Rally
616,Rally
617,Rally
618,Rally
619,Rally
620,Rally
621,Rally
622,Rally
623,Rally
624,Rally
625,Rally
626,Rally
627,Rally
628,Rally
629,Rally
630,Rally
631,Rally
632,Rally
633,Rally
634,Rally
635,Rally
636,Rally
637,Rally
638,Rally
639,Rally
640,Rally
641,Rally
642,Rally
643,Rally
644,Rally
645,Rally
646,Rally
647,Rally
648,Rally
649,Rally
650,Rally
651,Rally
652,Rally
653,Rally
654,Rally
655,Rally
656,Rally
657,Rally
658,Rally
659,Rally
660,Rally
661,Rally
662,Rally
663,Rally
664,Rally
665,Rally
666,Rally
667,Rally
668,Rally
669,Rally
670,Rally
671,Rally
672,Rally
673,Rally
674,Rally
675,Rally
676,Rally
677,Rally
678,Rally
679,Rally
680,Rally
681,Rally
682,Rally
683,Rally
684,Rally
685,Rally
686,Rally
687,Rally
688,Rally
689,Rally
690,Rally
691,Rally
692,Rally
693,Rally
694,Rally
695,Rally
696,Rally
697,Rally
698,Rally
699,Rally
700,Rally
701,Rally
702,Rally
703,Rally
704,Rally
705,Rally
706,Rally
707,Rally
708,Rally
709,Rally
710,Rally
711,Rally
712,Rally
713,Rally
714,Rally
715,Rally
716,Rally
717,Rally
718,Rally
719,Rally
720,Rally
721,Rally
722,Rally
723,Rally
724,Rally
725,Rally
726,Rally
727,Rally
728,Rally
729,Rally
730,Rally
731,Rally
732,Rally
733,Rally
734,Rally
735,Rally
736,Rally
737,Rally
738,Rally
739,Rally
740,Rally
741,Rally
742,Rally
743,Rally
744,Rally
745,Rally
746,Rally
747,Rally
748,Rally
749,Rally
750,Rally
751,Rally
752,Rally
753,Rally
754,Rally
755,Rally
756,Rally
757,Rally
758,Rally
759,Rally
760,Rally
761,Rally
762,Rally
763,Rally
764,Rally
765,Rally
766,Rally
767,Rally
768,Rally
769,Rally
770,Rally
771,Rally
772,Rally
773,Rally
774,Rally
775,Rally
776,Rally
777,Rally
778,Rally
779,Rally
780,Rally
781,Rally
782,Rally
783,Rally
784,Rally
785,Rally
786,Rally
787,Rally
788,Rally
789,Rally
790,Rally
791,Rally
792,Rally
793,Rally
794,Rally
795,Rally
796,Rally
797,Rally
798,Rally
799,Rally
800,Rally
801,Rally
802,Rally
803,Rally
804,Rally
805,Rally
806,Rally
807,Rally
808,Rally
809,Rally
810,Rally
811,Rally
812,Rally
813,Rally
814,Rally
815,Rally
816,Rally
817,Rally
818,Rally
819,Rally
820,Rally
821,Rally
822,Rally
823,Rally
824,Rally
825,Rally
826,Rally
827,Rally
828,Rally
829,Rally
830,Rally
831,Rally
832,Rally
833,Rally
834,Rally
835,Rally
836,Rally
837,Rally
838,Rally
839,Rally
840,Rally
841,Rally
842,Rally
843,Rally
844,Rally
845,Rally
846,Rally
847,Rally
848,Rally
849,Rally
850,Rally
851,Rally
852,Rally
853,Rally
854,Rally
855,Rally
856,Rally
857,Rally
858,Rally
859,Rally
860,Rally
861,Rally
862,Rally
863,Rally
864,Rally
865,Rally
866,Rally
867,Rally
868,Rally
869,Rally
870,Rally
871,Rally
872,Rally
873,Rally
874,Rally
875,Rally
876,Rally
877,Rally
878,Rally
879,Rally
880,Rally
881,Rally
882,Rally
883,Rally
884,Rally
885,Rally
886,Rally
887,Rally
888,Rally
889,Rally
890,Rally
891,Rally
892,Rally
893,Rally
894,Rally
895,Rally
896,Rally
897,Rally
898,Rally
899,Rally
900,Rally
901,Rally
902,Rally
903,Rally
904,Rally
905,Rally
906,Rally
907,Rally
908,Rally
909,Rally
910,Rally
911,Rally
912,Rally
913,Rally
914,Rally
915,Rally
916,Rally
917,Rally
918,Rally
919,Rally
920,Rally
921,Rally
922,Rally
923,Rally
924,Rally
925,Rally
926,Rally
927,Rally
928,Rally
929,Rally
930,Rally
931,Rally
932,Rally
933,Rally
934,Rally
935,Rally
936,Rally
937,Rally
938,Rally
939,Rally
940,Rally
941,Rally
942,Rally
943,Rally
944,Rally
945,Rally
946,Rally
947,Rally
948,Rally
949,Rally
950,Rally
951,Rally
952,Rally
953,Rally
954,Rally
955,Rally
956,Rally
957,Rally
958,Rally
959,Rally
960,Rally
961,Rally
962,Rally
963,Rally
964,Rally
965,Rally
966,Rally
967,Rally
968,Rally
969,Rally
970,Rally
971,Rally
972,Rally
973,Rally
974,Rally
975,Rally
976,Rally
977,Rally
978,Rally
979,Rally
980,Rally
981,Rally
982,Rally
983,Rally
984,Rally
985,Rally
986,Rally
987,Rally
988,Rally
989,Rally
990,Rally
991,Rally
992,Rally
993,Rally
994,Rally
995,Rally
996,Rally
997,Rally
998,Rally
999,Rally
1000,Rally
1001,Rally
1002,Rally
1003,Rally
1004,Rally
1005,Rally
1006,Downtime
1007,Downtime
1008,Downtime
1009,Downtime
1010,Downtime
1011,Downtime
1012,Downtime
1013,Downtime
1014,Downtime
1015,Downtime
1016,Downtime
1017,Downtime
1018,Downtime
1019,Downtime
1020,Downtime
1021,Downtime
1022,Downtime
1023,Downtime
1024,Downtime
1025,Downtime
1026,Downtime
1027,Downtime
1028,Downtime
1029,Downtime
1030,Downtime
1031,Downtime
1032,Downtime
1033,Downtime
1034,Downtime
1035,Downtime
1036,Downtime
1037,Downtime
1038,Downtime
1039,Downtime
1040,Downtime
1041,Downtime
1042,Downtime
1043,Downtime
1044,Downtime
1045,Downtime
1046,Downtime
1047,Downtime
1048,Downtime
1049,Downtime
1050,Downtime
1051,Downtime
1052,Downtime
1053,Downtime
1054,Downtime
1055,Downtime
1056,Downtime
1057,Downtime
1058,Downtime
1059,Downtime
1060,Downtime
1061,Downtime
1062,Downtime
1063,Downtime
1064,Downtime
1065,Downtime
1066,Downtime
1067,Downtime
1068,Downtime
1069,Downtime
1070,Downtime
1071,Downtime
1072,Downtime
1073,Downtime
1074,Downtime
1075,Downtime
1076,Downtime
1077,Downtime
1078,Downtime
1079,Downtime
1080,Downtime
1081,Downtime
1082,Downtime
1083,Downtime
1084,Downtime
1085,Downtime
1086,Downtime
1087,Downtime
1088,Downtime
1089,Downtime
1090,Downtime
1091,Downtime
1092,Downtime
1093,Downtime
1094,Downtime
1095,Downtime
1096,Downtime
1097,Downtime
1098,Downtime
1099,Downtime
1100,Downtime
1101,Downtime
1102,Downtime
1103,Downtime
1104,Downtime
1105,Downtime
1106,Downtime
1107,Downtime
1108,Downtime
1109,Downtime
1110,Downtime
1111,Downtime
1112,Downtime
1113,Downtime
1114,Downtime
1115,Downtime
1116,Downtime
1117,Downtime
1118,Downtime
1119,Downtime
1120,Downtime
1121,Downtime
1122,Downtime
1123,Downtime
1124,Downtime
1125,Downtime
1126,Downtime
1127,Downtime
1128,Downtime
1129,Downtime
1130,Downtime
1131,Downtime
1132,Downtime
1133,Downtime
1134,Downtime
1135,Downtime
1136,Downtime
1137,Downtime
1138,Downtime
1139,Downtime
1140,Downtime
1141,Downtime
1142,Downtime
1143,Downtime
1144,Downtime
1145,Downtime
1146,Downtime
1147,Downtime
1148,Downtime
1149,Downtime
1150,Downtime
1151,Downtime
1152,Downtime
1153,Downtime
1154,Downtime
1155,Downtime
1156,Downtime
1157,Downtime
1158,Downtime
1159,Downtime
1160,Downtime
1161,Downtime
1162,Downtime
1163,Downtime
1164,Downtime
1165,Downtime
1166,Downtime
1167,Downtime
1168,Downtime
1169,Downtime
1170,Downtime
1171,Downtime
1172,Downtime
1173,Downtime
1174,Downtime
1175,Downtime
1176,Downtime
1177,Downtime
1178,Downtime
1179,Downtime
1180,Downtime
1181,Downtime
1182,Downtime
1183,Downtime
1184,Downtime
1185,Downtime
1186,Downtime
1187,Downtime
1188,Downtime
1189,Downtime
1190,Downtime
1191,Downtime
1192,Downtime
1193,Downtime
1194,Downtime
